Census year	Block ID	Property ID	Base property ID	Street address	CLUE small area	Trading name	Industry (ANZSIC4) code	Industry (ANZSIC4) description	Seating type	Number of seats	xcoord	ycoord	Location				
2017	65	105698	105698	269-321 Lonsdale Street	Melbourne (CBD)	1000 Wat	4511	Cafes and Restaurants	Seats - Indoor	59	144.9638386	-37.81245199	"(-37.81245199, 144.9638386)"				
2017	802	575820	575820	1-9 Freshwater Place	Southbank	Kenny's Bakery Cafe	4511	Cafes and Restaurants	Seats - Indoor	34	144.962154	-37.82167834	"(-37.82167834, 144.962154)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Plantation Speciality Coffee Roasters	4511	Cafes and Restaurants	Seats - Outdoor	25	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	361	109839	109839	260 Victoria Street	North Melbourne	Melbourne Toodouri	4511	Cafes and Restaurants	Seats - Indoor	60	144.9577237	-37.80583959	"(-37.80583959, 144.9577237)"				
2017	56	101202	101202	206-218 Bourke Street	Melbourne (CBD)	Dragon Boat	4511	Cafes and Restaurants	Seats - Indoor	250	144.9668768	-37.81259409	"(-37.81259409, 144.9668768)"				
2017	45	105960	105960	318-322 Little Collins Street	Melbourne (CBD)	Chuckle Deli	4512	Takeaway Food Services	Seats - Indoor	15	144.9640121	-37.81488174	"(-37.81488174, 144.9640121)"				
2017	56	101202	101202	206-218 Bourke Street	Melbourne (CBD)	Kiss N' Fly	4512	Takeaway Food Services	Seats - Indoor	11	144.9668768	-37.81259409	"(-37.81259409, 144.9668768)"				
2017	1108	613252	613252	790-814 Collins Street	Docklands	Code Black	4511	Cafes and Restaurants	Seats - Indoor	8	144.9458305	-37.821044	"(-37.821044, 144.9458305)"				
2017	57	520416	520416	119-127 Little Bourke Street	Melbourne (CBD)	City Orchids Garden	4511	Cafes and Restaurants	Seats - Indoor	105	144.9688884	-37.81158263	"(-37.81158263, 144.9688884)"				
2017	26	109418	109418	199-209 Collins Street	Melbourne (CBD)	La Vita Buona 'The Good Life' Cellar Bar Deli	4511	Cafes and Restaurants	Seats - Outdoor	36	144.9674304	-37.81584777	"(-37.81584777, 144.9674304)"				
2017	52	612820	636824	181 William Street	Melbourne (CBD)	Little Cupcakes	4512	Takeaway Food Services	Seats - Indoor	13	144.9573923	-37.81531863	"(-37.81531863, 144.9573923)"				
2017	2546	615281	615281	169-173 Rankins Road	Kensington	Luncheonette Cafe	4511	Cafes and Restaurants	Seats - Indoor	12	144.9311131	-37.79436218	"(-37.79436218, 144.9311131)"				
2017	377	103814	103814	47-59 Flemington Road	North Melbourne	Flavour Cafe	4511	Cafes and Restaurants	Seats - Outdoor	60	144.954319	-37.7997297	"(-37.7997297, 144.954319)"				
2017	22	102103	102103	487-503 Collins Street	Melbourne (CBD)	Eclipse Coffee	4511	Cafes and Restaurants	Seats - Indoor	40	144.9581185	-37.81853877	"(-37.81853877, 144.9581185)"				
2017	215	103144	103144	138-144 Elgin Street	Carlton	Campos Coffee	4511	Cafes and Restaurants	Seats - Indoor	36	144.96981	-37.79715068	"(-37.79715068, 144.96981)"				
2017	1109	584059	584059	2-16 Newquay Promenade	Docklands	Aussie Steak N Burger	4511	Cafes and Restaurants	Seats - Indoor	120	144.9436836	-37.81389091	"(-37.81389091, 144.9436836)"				
2017	11	103987	103987	550-554 Flinders Street	Melbourne (CBD)	Cafe Keyif	4511	Cafes and Restaurants	Seats - Indoor	50	144.9559791	-37.8203648	"(-37.8203648, 144.9559791)"				
2017	34	103176	103176	97-103 Elizabeth Street	Melbourne (CBD)	This Side of Paradise	4511	Cafes and Restaurants	Seats - Outdoor	48	144.9634979	-37.81592157	"(-37.81592157, 144.9634979)"				
2017	36	105917	105917	209-221 Little Collins Street	Melbourne (CBD)	Alice's Thai Restaurant	4511	Cafes and Restaurants	Seats - Indoor	100	144.9670943	-37.81447237	"(-37.81447237, 144.9670943)"				
2017	660	531599	109256	10-20 Olympic Boulevard	Melbourne (Remainder)	The Glasshouse Eatery	4511	Cafes and Restaurants	Seats - Outdoor	46	144.9823854	-37.82487806	"(-37.82487806, 144.9823854)"				
2017	606	110012	110012	56-70 Wellington Parade	East Melbourne	The Tippier & Co	4520	"Pubs, Taverns and Bars"	Seats - Indoor	50	144.9882532	-37.81638513	"(-37.81638513, 144.9882532)"				
2017	656	109985	109985	61-71 Agnes Street	East Melbourne	Aggies Cafe Bar Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	9	144.9799837	-37.81680765	"(-37.81680765, 144.9799837)"				
2017	82	110107	110107	269-275 William Street	Melbourne (CBD)	Kaefei	4511	Cafes and Restaurants	Seats - Indoor	90	144.9564474	-37.81270785	"(-37.81270785, 144.9564474)"				
2017	1109	560001	560001	16-32 Rakaia Way	Docklands	Bhoj On Docklands	4511	Cafes and Restaurants	Seats - Outdoor	80	144.9412614	-37.81460533	"(-37.81460533, 144.9412614)"				
2017	35	109268	109268	109-117 Swanston Street	Melbourne (CBD)	Thai Viet	4511	Cafes and Restaurants	Seats - Indoor	5	144.9657774	-37.81507697	"(-37.81507697, 144.9657774)"				
2017	2392	617402	617402	11-41 Melrose Street	North Melbourne	Melrose Takeaway	4512	Takeaway Food Services	Seats - Outdoor	4	144.9414027	-37.79501722	"(-37.79501722, 144.9414027)"				
2017	27	102064	102064	69-73 Collins Street	Melbourne (CBD)	Harley House	4520	"Pubs, Taverns and Bars"	Seats - Indoor	110	144.9713489	-37.8143446	"(-37.8143446, 144.9713489)"				
2017	333	107975	107975	610 Queensberry Street	North Melbourne	Elceed Cafe	4511	Cafes and Restaurants	Seats - Outdoor	18	144.9471385	-37.80252643	"(-37.80252643, 144.9471385)"				
2017	46	109412	109412	148 Swanston Street	Melbourne (CBD)	Sushi Sushi	4511	Cafes and Restaurants	Seats - Indoor	28	144.9662156	-37.8141284	"(-37.8141284, 144.9662156)"				
2017	217	106193	106193	368-386 Lygon Street	Carlton	Brunetti Carlton	4511	Cafes and Restaurants	Seats - Outdoor	100	144.9681789	-37.79803089	"(-37.79803089, 144.9681789)"				
2017	1109	560001	560001	16-32 Rakaia Way	Docklands	Oscar's Table	4511	Cafes and Restaurants	Seats - Indoor	70	144.9412614	-37.81460533	"(-37.81460533, 144.9412614)"				
2017	44	105958	105958	378-380 Little Collins Street	Melbourne (CBD)	Oriental Tea House	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9620207	-37.81551671	"(-37.81551671, 144.9620207)"				
2017	57	101214	101214	146-150 Bourke Street	Melbourne (CBD)	FM Karaoke Bar	4520	"Pubs, Taverns and Bars"	Seats - Indoor	15	144.9687387	-37.81235798	"(-37.81235798, 144.9687387)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Menya Ramen	4512	Takeaway Food Services	Seats - Indoor	20	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	64	108101	108101	224-236 Queen Street	Melbourne (CBD)	Cafe Shots Espresso Bar	4511	Cafes and Restaurants	Seats - Outdoor	6	144.960162	-37.81320274	"(-37.81320274, 144.960162)"				
2017	246	101693	101693	156-164 Cardigan Street	Carlton	Don Tojo	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9656265	-37.80132569	"(-37.80132569, 144.9656265)"				
2017	1109	573925	573925	55 Newquay Promenade	Docklands	Cargo Cafe & Bar	4511	Cafes and Restaurants	Seats - Indoor	80	144.9414051	-37.8153411	"(-37.8153411, 144.9414051)"				
2017	34	102132	102132	376-390 Collins Street	Melbourne (CBD)	The Groove Train	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9617186	-37.81629382	"(-37.81629382, 144.9617186)"				
2017	65	105698	105698	269-321 Lonsdale Street	Melbourne (CBD)	Spudbar	4511	Cafes and Restaurants	Seats - Indoor	16	144.9638386	-37.81245199	"(-37.81245199, 144.9638386)"				
2017	559	581061	573767	70 Speakmen Street	Kensington	Don't Tell Charles Coffee & Desserts	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9163635	-37.79387621	"(-37.79387621, 144.9163635)"				
2017	217	103703	103703	198-204 Faraday Street	Carlton	Crinitis Southern Italian Cuisine	4511	Cafes and Restaurants	Seats - Outdoor	86	144.9678378	-37.79850638	"(-37.79850638, 144.9678378)"				
2017	15	104010	104010	256-268 Flinders Street	Melbourne (CBD)	Sea Salt	4511	Cafes and Restaurants	Seats - Outdoor	14	144.9656264	-37.81760781	"(-37.81760781, 144.9656264)"				
2017	34	103176	103176	97-103 Elizabeth Street	Melbourne (CBD)	Subway	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9634979	-37.81592157	"(-37.81592157, 144.9634979)"				
2017	559	111268	104201	10 Gatehouse Drive	Kensington	Al Capone's Pizzeria	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9194456	-37.79170781	"(-37.79170781, 144.9194456)"				
2017	204	101613	101613	377-391 Cardigan Street	Carlton	Clyde Hotel	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	50	144.9657541	-37.79725532	"(-37.79725532, 144.9657541)"				
2017	104	100167	100167	106-116 A'Beckett Street	Melbourne (CBD)	I Love Dumplings	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9599969	-37.80914342	"(-37.80914342, 144.9599969)"				
2017	24	102092	102092	359-373 Collins Street	Melbourne (CBD)	Cafenatics 367	4511	Cafes and Restaurants	Seats - Indoor	52	144.9624418	-37.81728432	"(-37.81728432, 144.9624418)"				
2017	17	103923	103923	103-105 Flinders Lane	Melbourne (CBD)	Cafe Kinetic	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9709643	-37.81556733	"(-37.81556733, 144.9709643)"				
2017	753	110606	110380	3 Southgate Avenue	Southbank	Waterfront (Southgate)	4511	Cafes and Restaurants	Seats - Outdoor	188	144.9662623	-37.82066923	"(-37.82066923, 144.9662623)"				
2017	38	102166	102166	36-50 Collins Street	Melbourne (CBD)	The Melbourne Club	4530	Clubs (Hospitality)	Seats - Indoor	137	144.9721172	-37.81324914	"(-37.81324914, 144.9721172)"				
2017	65	105875	105875	318-322 Little Bourke Street	Melbourne (CBD)	Penny Blue	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	14	144.9631276	-37.81292437	"(-37.81292437, 144.9631276)"				
2017	35	102141	102141	280-292 Collins Street	Melbourne (CBD)	Caffe Duomo	4511	Cafes and Restaurants	Seats - Indoor	29	144.9645574	-37.81567229	"(-37.81567229, 144.9645574)"				
2017	271	102052	102052	29-55 College Crescent	Parkville	Sage & Grace Cafe	4511	Cafes and Restaurants	Seats - Indoor	24	144.9605953	-37.79301958	"(-37.79301958, 144.9605953)"				
2017	24	110763	110763	319-325 Collins Street	Melbourne (CBD)	Mensousai Mugen	4511	Cafes and Restaurants	Seats - Indoor	40	144.9636498	-37.81686635	"(-37.81686635, 144.9636498)"				
2017	6	578319	573333	2 Swanston Street	Melbourne (CBD)	Chocolate Buddha	4511	Cafes and Restaurants	Seats - Indoor	93	144.9699175	-37.81784465	"(-37.81784465, 144.9699175)"				
2017	64	105706	105706	389-395 Lonsdale Street	Melbourne (CBD)	Kalamaki Greek Street Food	4511	Cafes and Restaurants	Seats - Indoor	35	144.9610121	-37.81288006	"(-37.81288006, 144.9610121)"				
2017	803	111175	110477	8 Whiteman Street	Southbank	Long Chim	4511	Cafes and Restaurants	Seats - Outdoor	90	144.9586604	-37.82312164	"(-37.82312164, 144.9586604)"				
2017	32	102115	102115	522-534 Collins Street	Melbourne (CBD)	Ootoro On Collins	4511	Cafes and Restaurants	Seats - Indoor	88	144.9568348	-37.81767359	"(-37.81767359, 144.9568348)"				
2017	1109	560001	560001	16-32 Rakaia Way	Docklands	Rejuice Bar & Cafe	4511	Cafes and Restaurants	Seats - Outdoor	4	144.9412614	-37.81460533	"(-37.81460533, 144.9412614)"				
2017	206	103691	103691	221-229 Faraday Street	Carlton	Thresherman's Bakehouse	4511	Cafes and Restaurants	Seats - Outdoor	50	144.9667269	-37.79886072	"(-37.79886072, 144.9667269)"				
2017	430	108864	108864	505-507 Spencer Street	West Melbourne (Residential)	Yan's Cafe	4512	Takeaway Food Services	Seats - Indoor	10	144.9486329	-37.80883465	"(-37.80883465, 144.9486329)"				
2017	104	104084	104084	151-165 Franklin Street	Melbourne (CBD)	Andrews Hamburger	4511	Cafes and Restaurants	Seats - Outdoor	36	144.9595755	-37.80904835	"(-37.80904835, 144.9595755)"				
2017	354	103518	103518	44-50 Errol Street	North Melbourne	Reynoldo's	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9500439	-37.80411038	"(-37.80411038, 144.9500439)"				
2017	78	103618	103618	242-284 Exhibition Street	Melbourne (CBD)	Barista Cafe	4511	Cafes and Restaurants	Seats - Indoor	52	144.9699756	-37.80941489	"(-37.80941489, 144.9699756)"				
2017	219	108188	108188	319-323 Rathdowne Street	Carlton	East Imperial	4511	Cafes and Restaurants	Seats - Indoor	100	144.969881	-37.79918387	"(-37.79918387, 144.969881)"				
2017	1108	573414	573414	788-812 Bourke Street	Docklands	Rhumba's At Nab	4511	Cafes and Restaurants	Seats - Indoor	38	144.9451224	-37.81888389	"(-37.81888389, 144.9451224)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	The Pancake Parlour	4511	Cafes and Restaurants	Seats - Indoor	160	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	246	106105	106105	177-183 Lygon Street	Carlton	Cafe Notturno	4511	Cafes and Restaurants	Seats - Outdoor	48	144.9664967	-37.80144374	"(-37.80144374, 144.9664967)"				
2017	22	102103	102103	487-503 Collins Street	Melbourne (CBD)	Eclipse Coffee	4511	Cafes and Restaurants	Seats - Outdoor	14	144.9581185	-37.81853877	"(-37.81853877, 144.9581185)"				
2017	262	107874	107874	255-259 Queensberry Street	Carlton	Red Capsicum	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9600381	-37.8044181	"(-37.8044181, 144.9600381)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Max Brenner Chocolates	4511	Cafes and Restaurants	Seats - Indoor	36	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	239	103258	103258	774-782 Elizabeth Street	Carlton	Top End Cafe	4512	Takeaway Food Services	Seats - Indoor	4	144.9580246	-37.80033364	"(-37.80033364, 144.9580246)"				
2017	38	102169	102169	18-22 Collins Street	Melbourne (CBD)	Engel's Espresso	4512	Takeaway Food Services	Seats - Indoor	15	144.9728919	-37.81330535	"(-37.81330535, 144.9728919)"				
2017	252	106249	106249	128-130 Lygon Street	Carlton	Da Guido	4511	Cafes and Restaurants	Seats - Outdoor	14	144.9666832	-37.80403393	"(-37.80403393, 144.9666832)"				
2017	55	109284	109284	191-205 Swanston Street	Melbourne (CBD)	Soul Cafe	4511	Cafes and Restaurants	Seats - Indoor	42	144.9649993	-37.81309229	"(-37.81309229, 144.9649993)"				
2017	82	105459	105459	469-477 La Trobe Street	Melbourne (CBD)	Frescatis Fine Foods	4511	Cafes and Restaurants	Seats - Outdoor	40	144.9552995	-37.81251859	"(-37.81251859, 144.9552995)"				
2017	423	109716	109716	349-351 Victoria Street	West Melbourne (Residential)	Katmandu Cottage	4511	Cafes and Restaurants	Seats - Indoor	60	144.9497885	-37.80539346	"(-37.80539346, 144.9497885)"				
2017	52	111283	636824	550 Bourke Street	Melbourne (CBD)	Tadka Boom	4511	Cafes and Restaurants	Seats - Outdoor	38	144.9573923	-37.81531863	"(-37.81531863, 144.9573923)"				
2017	24	110765	110765	302-308 Flinders Lane	Melbourne (CBD)	Yum Yum Dumplings	4511	Cafes and Restaurants	Seats - Indoor	70	144.9638971	-37.81719967	"(-37.81719967, 144.9638971)"				
2017	326	104588	104588	38-48 Haines Street	North Melbourne	9 FaceThai Cuisine	4512	Takeaway Food Services	Seats - Indoor	10	144.9466965	-37.79823272	"(-37.79823272, 144.9466965)"				
2017	1101	108973	108973	85-161 Spencer Street	Docklands	Grains Galore Bakery & Kebabs	4512	Takeaway Food Services	Seats - Indoor	12	144.9523393	-37.81815358	"(-37.81815358, 144.9523393)"				
2017	361	109837	109837	268-276 Victoria Street	North Melbourne	Donwoori	4511	Cafes and Restaurants	Seats - Indoor	36	144.9573902	-37.80580455	"(-37.80580455, 144.9573902)"				
2017	804	110988	110988	29-65 South Wharf Promenade	Southbank	Munich Brau Haus	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	150	144.9503336	-37.82409303	"(-37.82409303, 144.9503336)"				
2017	15	104014	104014	228-236 Flinders Street	Melbourne (CBD)	Jolly J's	4511	Cafes and Restaurants	Seats - Indoor	6	144.9665517	-37.81724878	"(-37.81724878, 144.9665517)"				
2017	55	101194	101194	314-336 Bourke Street	Melbourne (CBD)	Brunetti Myer Melbourne	4511	Cafes and Restaurants	Seats - Indoor	99	144.9638295	-37.81344503	"(-37.81344503, 144.9638295)"				
2017	58	105659	105659	16-22 Liverpool Street	Melbourne (CBD)	Ruyi	4511	Cafes and Restaurants	Seats - Indoor	45	144.9715514	-37.81106615	"(-37.81106615, 144.9715514)"				
2017	920	618951	618951	18-22 Flemington Road	Parkville	Isabella	4511	Cafes and Restaurants	Seats - Indoor	80	144.9550404	-37.79885182	"(-37.79885182, 144.9550404)"				
2017	217	103711	103711	172-174 Faraday Street	Carlton	The Carlton Wine Room	4511	Cafes and Restaurants	Seats - Outdoor	20	144.9685856	-37.79858383	"(-37.79858383, 144.9685856)"				
2017	207	106152	106152	329 Lygon Street	Carlton	Heartattack and Vine	4511	Cafes and Restaurants	Seats - Indoor	35	144.9671482	-37.7976433	"(-37.7976433, 144.9671482)"				
2017	46	105962	105962	218-242 Little Collins Street	Melbourne (CBD)	Little Sista	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	48	144.9667836	-37.81413595	"(-37.81413595, 144.9667836)"				
2017	47	108591	108591	114-120 Russell Street	Melbourne (CBD)	Brioche by Phillip	4512	Takeaway Food Services	Seats - Outdoor	3	144.9689753	-37.81350285	"(-37.81350285, 144.9689753)"				
2017	95	100153	100153	51-53 A'Beckett Street	Melbourne (CBD)	Darac Grill & Bar	4511	Cafes and Restaurants	Seats - Indoor	44	144.9620743	-37.8090975	"(-37.8090975, 144.9620743)"				
2017	246	106108	106108	191 Lygon Street	Carlton	Leyalina	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9664967	-37.80114228	"(-37.80114228, 144.9664967)"				
2017	270	664631	104468	230 Grattan Street	Parkville	Professor Court Cafe	4512	Takeaway Food Services	Seats - Indoor	30	144.9612468	-37.79739836	"(-37.79739836, 144.9612468)"				
2017	47	105966	105966	130-134 Little Collins Street	Melbourne (CBD)	Famish'd	4511	Cafes and Restaurants	Seats - Indoor	40	144.9693812	-37.81330421	"(-37.81330421, 144.9693812)"				
2017	2524	615808	615808	512 Macaulay Road	Kensington	Bean Buzz Cafe	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9291382	-37.79407422	"(-37.79407422, 144.9291382)"				
2017	53	105855	105855	459-475 Little Bourke Street	Melbourne (CBD)	Alibi Kitchen & Bar	4511	Cafes and Restaurants	Seats - Indoor	80	144.9590443	-37.81456798	"(-37.81456798, 144.9590443)"				
2017	1101	110843	110843	163-261 Spencer Street	Docklands	Coffee Rush	4511	Cafes and Restaurants	Seats - Outdoor	16	144.951187	-37.81501701	"(-37.81501701, 144.951187)"				
2017	243	109327	109327	701-713 Swanston Street	Carlton	Rydges on Swanston	4400	Accommodation	Seats - Indoor	110	144.963382	-37.80141859	"(-37.80141859, 144.963382)"				
2017	67	105893	105893	120-122 Little Bourke Street	Melbourne (CBD)	Empress of China	4511	Cafes and Restaurants	Seats - Indoor	100	144.9689085	-37.81131622	"(-37.81131622, 144.9689085)"				
2017	265	664021	664021	23-37 Cardigan Street	Carlton	Coffee On Cardigan	4511	Cafes and Restaurants	Seats - Outdoor	68	144.9639545	-37.80592639	"(-37.80592639, 144.9639545)"				
2017	355	105636	105636	46-50 Leveson Street	North Melbourne	The Leveson	4520	"Pubs, Taverns and Bars"	Seats - Indoor	200	144.9514591	-37.80370014	"(-37.80370014, 144.9514591)"				
2017	24	102092	102092	359-373 Collins Street	Melbourne (CBD)	The Overdraft Cafe	4511	Cafes and Restaurants	Seats - Outdoor	38	144.9624418	-37.81728432	"(-37.81728432, 144.9624418)"				
2017	207	106154	106154	337-343 Lygon Street	Carlton	Intersection Cafe	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9672287	-37.79734681	"(-37.79734681, 144.9672287)"				
2017	15	103942	103942	253-265 Flinders Lane	Melbourne (CBD)	Pear Drop Foods	4512	Takeaway Food Services	Seats - Outdoor	8	144.9659028	-37.81706291	"(-37.81706291, 144.9659028)"				
2017	83	110759	110142	318 William Street	Melbourne (CBD)	The Mint Bar & Restaurant	4511	Cafes and Restaurants	Seats - Indoor	48	144.9573609	-37.81209045	"(-37.81209045, 144.9573609)"				
2017	62	105383	105383	212-224 King Street	Melbourne (CBD)	Delhi Rocks	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9553894	-37.81500707	"(-37.81500707, 144.9553894)"				
